"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
9306,"rebolledo de la torre",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,"burgos"
9307,"redecilla del camino",10,NA,1,3,NA,3,3,0,1,1,8,NA,"burgos"
9308,"redecilla del campo",2,NA,1,0,NA,1,NA,NA,NA,1,0,1,"burgos"
9309,"regumiel de la sierra",26,0,4,9,NA,7,6,6,4,2,13,1,"burgos"
9310,"reinoso",1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"burgos"
9311,"retuerta",3,NA,1,1,NA,1,NA,NA,NA,1,2,NA,"burgos"
9314,"revilla del campo",3,NA,NA,2,NA,NA,1,0,NA,2,1,NA,"burgos"
9315,"revillarruz",15,NA,1,3,1,6,4,0,1,1,13,NA,"burgos"
9316,"revilla vallejera",3,NA,1,1,1,0,NA,2,NA,0,1,NA,"burgos"
9312,"revilla y ahedo, la",14,NA,2,5,NA,3,4,NA,3,2,9,NA,"burgos"
9317,"rezmondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9318,"riocavado de la sierra",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"burgos"
9321,"roa",172,10,40,44,8,37,33,74,26,6,53,13,"burgos"
9323,"rojas",3,NA,0,2,NA,1,NA,NA,1,1,1,0,"burgos"
9325,"royuela de rio franco",3,NA,NA,1,1,NA,1,NA,NA,1,2,NA,"burgos"
9326,"rubena",8,1,NA,2,NA,1,4,NA,1,NA,6,1,"burgos"
9327,"rublacedo de abajo",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"burgos"
9328,"rucandio",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"burgos"
9329,"salas de bureba",9,NA,1,7,NA,NA,1,2,1,2,4,NA,"burgos"
9330,"salas de los infantes",115,3,18,29,5,30,30,20,8,7,72,8,"burgos"
9332,"saldana de burgos",12,NA,1,3,1,4,3,1,1,NA,10,NA,"burgos"
9334,"salinillas de bureba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9335,"san adrian de juarros",5,NA,1,2,NA,1,1,NA,1,NA,4,NA,"burgos"
9337,"san juan del monte",11,1,2,2,NA,5,1,NA,2,1,7,1,"burgos"
9338,"san mames de burgos",16,1,1,2,1,5,6,1,2,2,10,1,"burgos"
9339,"san martin de rubiales",13,1,1,7,1,1,2,5,2,NA,5,1,"burgos"
9340,"san millan de lara",1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"burgos"
9343,"santa cecilia",2,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,"burgos"
9345,"santa cruz de la salceda",3,0,0,0,1,NA,2,0,0,NA,3,0,"burgos"
9346,"santa cruz del valle urbion",5,NA,NA,3,NA,NA,2,0,NA,2,3,NA,"burgos"
9347,"santa gadea del cid",7,2,0,2,1,0,2,NA,1,2,4,NA,"burgos"
9348,"santa ines",12,NA,1,2,1,2,6,NA,3,NA,9,NA,"burgos"
9350,"santa maria del campo",13,1,6,0,NA,3,3,2,NA,1,10,NA,"burgos"
9351,"santa maria del invierno",2,NA,0,2,NA,NA,NA,0,NA,1,NA,1,"burgos"
9352,"santa maria del mercadillo",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"burgos"
9353,"santa maria rivarredonda",7,NA,2,2,NA,1,2,NA,1,1,4,1,"burgos"
9354,"santa olalla de bureba",2,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,"burgos"
9355,"santibanez de esgueva",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,"burgos"
9356,"santibanez del val",0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,"burgos"
9358,"santo domingo de silos",8,NA,1,5,1,1,0,NA,1,2,5,NA,"burgos"
9360,"san vicente del valle",2,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,"burgos"
9361,"sargentes de la lora",3,NA,NA,2,NA,NA,1,NA,3,NA,NA,NA,"burgos"
9362,"sarracin",10,NA,1,5,NA,2,2,NA,0,2,8,NA,"burgos"
9363,"sasamon",18,1,2,10,NA,2,3,1,2,1,13,1,"burgos"
9365,"sequera de haza, la",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"burgos"
9366,"solarana",2,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,"burgos"
9368,"sordillos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9369,"sotillo de la ribera",24,NA,1,10,1,6,6,2,3,2,16,1,"burgos"
9372,"sotragero",17,NA,2,4,0,6,5,1,1,1,14,0,"burgos"
9373,"sotresgudo",6,NA,2,2,NA,1,1,0,NA,NA,5,1,"burgos"
9374,"susinos del paramo",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"burgos"
9375,"tamaron",5,NA,0,1,NA,1,3,NA,NA,NA,5,NA,"burgos"
9377,"tardajos",26,2,3,6,1,3,11,NA,2,3,21,0,"burgos"
9378,"tejada",1,NA,0,NA,NA,NA,1,NA,NA,NA,1,NA,"burgos"
9380,"terradillos de esgueva",2,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,"burgos"
9381,"tinieblas de la sierra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9382,"tobar",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"burgos"
9384,"tordomar",10,1,1,3,NA,4,1,1,NA,3,5,1,"burgos"
9386,"torrecilla del monte",2,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,"burgos"
9387,"torregalindo",5,NA,1,NA,NA,0,4,2,1,NA,1,1,"burgos"
9388,"torrelara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9389,"torrepadre",3,NA,NA,1,NA,1,1,1,NA,NA,2,NA,"burgos"
9390,"torresandino",22,1,3,8,NA,4,6,6,4,1,11,NA,"burgos"
9391,"tortoles de esgueva",20,0,2,6,1,7,4,4,0,NA,14,2,"burgos"
9392,"tosantos",2,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,"burgos"
9394,"trespaderne",42,2,5,13,1,9,12,5,2,4,27,4,"burgos"
9395,"tubilla del agua",2,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,"burgos"
9396,"tubilla del lago",7,NA,1,1,2,1,2,NA,1,0,6,NA,"burgos"
9398,"urbel del castillo",3,1,1,1,NA,NA,NA,NA,NA,2,NA,1,"burgos"
9400,"vadocondes",13,0,3,6,NA,3,1,2,1,3,7,0,"burgos"
9403,"valdeande",1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"burgos"
9405,"valdezate",2,NA,1,1,NA,NA,0,1,NA,1,0,NA,"burgos"
9406,"valdorros",15,1,1,2,2,4,5,1,3,0,11,0,"burgos"
9408,"vallarta de bureba",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"burgos"
9904,"valle de las navas",20,0,1,11,NA,6,2,1,3,1,15,NA,"burgos"
9908,"valle de losa",37,1,3,14,0,7,12,11,1,2,22,1,"burgos"
9409,"valle de manzanedo",7,NA,NA,4,NA,1,2,0,NA,1,6,NA,"burgos"
9410,"valle de mena",213,7,18,67,7,58,56,7,23,18,153,12,"burgos"
9411,"valle de oca",6,NA,1,2,NA,1,2,0,NA,0,6,NA,"burgos"
9902,"valle de santibanez",12,0,3,4,NA,2,3,0,1,2,9,NA,"burgos"
9905,"valle de sedano",21,NA,1,8,NA,2,10,1,NA,0,18,2,"burgos"
9412,"valle de tobalina",50,1,7,11,2,11,18,3,1,4,40,2,"burgos"
9413,"valle de valdebezana",23,1,3,11,NA,4,4,1,4,3,14,1,"burgos"
9414,"valle de valdelaguna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9415,"valle de valdelucio",12,NA,1,4,1,4,2,1,1,1,7,2,"burgos"
9416,"valle de zamanzas",9,NA,3,2,NA,1,3,NA,NA,NA,9,NA,"burgos"
9417,"vallejera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9418,"valles de palenzuela",5,NA,1,NA,NA,4,NA,1,1,NA,3,NA,"burgos"
9419,"valluercanes",3,NA,1,1,NA,NA,1,NA,NA,NA,2,1,"burgos"
9407,"valmala",2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,"burgos"
9422,"vid de bureba, la",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9421,"vid y barrios, la",6,0,0,6,NA,0,0,1,0,2,3,NA,"burgos"
9423,"vilena",1,NA,NA,0,NA,NA,1,NA,NA,0,1,NA,"burgos"
9427,"villadiego",51,1,13,17,4,7,9,3,5,4,37,2,"burgos"
9428,"villaescusa de roa",3,NA,NA,1,NA,1,1,NA,1,NA,2,NA,"burgos"
9429,"villaescusa la sombria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9430,"villaespasa",2,NA,NA,1,NA,NA,1,NA,NA,NA,2,NA,"burgos"
9431,"villafranca montes de oca",6,NA,1,1,1,2,1,NA,1,NA,3,2,"burgos"
9432,"villafruela",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"burgos"
9433,"villagalijo",3,NA,NA,1,NA,NA,2,1,NA,NA,1,1,"burgos"
9434,"villagonzalo pedernales",76,6,12,10,4,15,29,0,10,0,60,6,"burgos"
9437,"villahoz",12,NA,3,3,NA,5,1,1,0,NA,9,2,"burgos"
9438,"villalba de duero",20,NA,3,4,0,8,5,5,3,2,10,0,"burgos"
9439,"villalbilla de burgos",60,3,14,8,0,14,21,1,14,6,38,1,"burgos"
9440,"villalbilla de gumiel",0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"burgos"
9441,"villaldemiro",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,"burgos"
9442,"villalmanzo",12,0,2,4,0,2,4,2,1,1,8,0,"burgos"
9443,"villamayor de los montes",6,NA,2,2,NA,2,NA,1,1,1,3,NA,"burgos"
9444,"villamayor de trevino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9445,"villambistia",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"burgos"
9446,"villamedianilla",1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"burgos"
9447,"villamiel de la sierra",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,"burgos"
9448,"villangomez",3,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,"burgos"
9449,"villanueva de argano",3,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,"burgos"
9450,"villanueva de carazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9451,"villanueva de gumiel",14,NA,NA,1,NA,2,11,NA,NA,2,12,NA,"burgos"
9454,"villanueva de teba",6,NA,1,3,NA,2,NA,NA,1,NA,5,NA,"burgos"
9455,"villaquiran de la puebla",2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,"burgos"
9456,"villaquiran de los infantes",3,NA,NA,1,NA,1,1,NA,0,NA,3,NA,"burgos"
9903,"villarcayo de merindad de castilla la vi",339,12,71,75,8,81,92,24,47,27,221,20,"burgos"
9458,"villariezo",30,NA,6,4,NA,11,9,2,3,3,21,1,"burgos"
9460,"villasandino",7,NA,1,3,NA,NA,3,NA,1,0,6,NA,"burgos"
9463,"villasur de herreros",8,NA,2,5,NA,0,1,0,3,2,3,NA,"burgos"
9464,"villatuelda",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,"burgos"
9466,"villaverde del monte",3,NA,1,NA,1,1,NA,NA,1,NA,2,NA,"burgos"
9467,"villaverde-mogina",2,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,"burgos"
9471,"villayerno morquillas",6,NA,1,3,NA,NA,2,1,NA,1,4,NA,"burgos"
9472,"villazopeque",3,NA,1,2,NA,NA,NA,NA,1,NA,2,NA,"burgos"
9473,"villegas",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,"burgos"
9476,"villoruebo",1,NA,NA,1,NA,NA,0,NA,NA,NA,1,NA,"burgos"
9424,"viloria de rioja",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"burgos"
9425,"vilviestre del pinar",25,3,4,6,1,3,8,4,4,2,15,0,"burgos"
9478,"vizcainos",1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"burgos"
9480,"zael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9482,"zarzosa de rio pisuerga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
9483,"zazuar",8,NA,1,3,NA,1,3,1,1,1,5,NA,"burgos"
9485,"zuneda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"burgos"
10001,"abadia",43,NA,3,9,3,15,13,1,4,1,37,NA,"caceres"
10002,"abertura",30,2,4,6,0,8,10,4,5,1,19,1,"caceres"
10003,"acebo",51,3,10,12,3,13,10,6,3,6,33,3,"caceres"
10004,"acehuche",52,1,7,14,1,24,5,8,4,6,31,3,"caceres"
10005,"aceituna",42,4,8,10,2,14,4,9,2,2,29,NA,"caceres"
10006,"ahigal",88,4,9,27,1,29,18,13,3,12,58,2,"caceres"
10903,"alagon del rio",93,9,16,19,5,20,24,6,3,12,66,6,"caceres"
10007,"albala",45,3,8,12,4,8,10,3,2,7,27,6,"caceres"
10008,"alcantara",145,7,27,25,7,36,43,3,3,10,124,5,"caceres"
10009,"alcollarin",35,2,4,11,1,6,11,3,4,2,24,2,"caceres"
10010,"alcuescar",276,23,41,59,9,69,75,23,17,31,190,15,"caceres"
10011,"aldeacentenera",47,2,8,9,4,8,16,4,3,2,37,1,"caceres"
10012,"aldea del cano",54,1,9,18,3,8,15,4,2,0,46,2,"caceres"
10013,"aldea del obispo, la",26,0,5,6,0,9,6,1,2,5,18,0,"caceres"
10014,"aldeanueva de la vera",152,8,22,42,10,35,35,26,6,19,97,4,"caceres"
10015,"aldeanueva del camino",76,4,8,17,4,18,25,0,7,10,56,3,"caceres"
10016,"aldehuela de jerte",41,5,4,9,3,10,10,2,2,3,32,2,"caceres"
10017,"alia",70,5,5,12,4,12,32,8,0,10,44,8,"caceres"
10018,"aliseda",167,8,23,24,13,48,51,15,5,25,112,10,"caceres"
10019,"almaraz",166,9,36,29,12,45,35,9,36,19,99,3,"caceres"
10020,"almoharin",152,9,18,36,12,51,26,23,19,8,98,4,"caceres"
10021,"arroyo de la luz",614,32,77,139,12,153,201,15,35,98,428,38,"caceres"
10023,"arroyomolinos",72,5,12,16,7,20,12,7,8,8,46,3,"caceres"
10022,"arroyomolinos de la vera",28,2,7,7,0,5,7,5,1,3,18,1,"caceres"
10024,"banos de montemayor",44,1,8,12,3,13,7,NA,0,4,40,0,"caceres"
10025,"barrado",29,2,4,8,0,11,4,6,1,2,20,NA,"caceres"
10026,"belvis de monroy",61,2,15,19,0,8,17,1,11,10,37,2,"caceres"
10027,"benquerencia",10,NA,2,3,NA,2,3,0,NA,1,9,NA,"caceres"
10028,"berrocalejo",2,NA,NA,2,NA,0,NA,NA,1,NA,1,NA,"caceres"
10029,"berzocana",28,0,5,6,NA,10,7,2,0,5,21,NA,"caceres"
10030,"bohonal de ibor",45,1,7,12,1,8,16,2,1,7,35,NA,"caceres"
10031,"botija",13,1,0,5,0,3,4,0,NA,0,13,NA,"caceres"
10032,"brozas",132,9,18,15,6,27,57,5,1,6,116,4,"caceres"
10033,"cabanas del castillo",31,1,3,6,1,12,8,7,1,3,19,1,"caceres"
10034,"cabezabellosa",23,1,3,6,2,4,7,3,1,4,13,2,"caceres"
10035,"cabezuela del valle",148,7,25,33,12,35,36,64,3,9,67,5,"caceres"
10036,"cabrero",17,2,3,4,0,6,2,6,NA,0,11,NA,"caceres"
10037,"caceres",9050,458,1653,1617,427,2559,2336,185,339,630,7003,893,"caceres"
10038,"cachorrilla",5,1,NA,1,NA,1,2,NA,NA,NA,5,NA,"caceres"
10039,"cadalso",47,2,6,15,3,11,10,3,1,6,34,3,"caceres"
10040,"calzadilla",35,2,10,9,2,5,7,3,2,9,20,1,"caceres"
10041,"caminomorisco",84,2,14,32,6,15,15,13,2,20,47,2,"caceres"
10042,"campillo de deleitosa",3,NA,NA,1,0,0,2,NA,NA,1,2,0,"caceres"
10043,"campo lugar",70,8,6,8,6,18,24,16,1,2,48,3,"caceres"
10044,"canamero",149,6,22,23,9,46,43,17,7,18,101,6,"caceres"
10045,"canaveral",114,11,18,33,7,23,22,14,4,9,87,0,"caceres"
10046,"carbajo",16,0,1,5,NA,0,10,3,0,NA,13,NA,"caceres"
10047,"carcaboso",125,6,12,20,8,34,45,4,8,11,94,8,"caceres"
10048,"carrascalejo",8,NA,1,1,NA,2,4,0,2,NA,6,NA,"caceres"
10049,"casar de caceres",424,20,60,80,17,132,115,16,22,24,333,29,"caceres"
10050,"casar de palomero",61,1,9,23,7,14,7,7,1,8,43,2,"caceres"
10051,"casares de las hurdes",12,0,1,8,NA,NA,3,2,NA,2,8,NA,"caceres"
10052,"casas de don antonio",14,NA,6,1,1,2,4,NA,NA,1,12,1,"caceres"
10053,"casas de don gomez",42,8,10,9,2,6,7,2,0,4,34,2,"caceres"
10054,"casas del castanar",40,1,9,8,2,9,11,2,NA,3,35,NA,"caceres"
10055,"casas del monte",82,6,13,17,2,21,23,6,8,10,57,1,"caceres"
10056,"casas de millan",60,5,9,18,1,12,15,2,1,3,51,3,"caceres"
10057,"casas de miravete",17,3,1,9,NA,2,2,7,2,1,6,1,"caceres"
10058,"casatejada",141,20,16,22,15,32,36,16,7,10,101,7,"caceres"
10059,"casillas de coria",34,NA,7,12,4,6,5,4,0,3,26,1,"caceres"
10060,"castanar de ibor",113,5,27,37,1,23,20,12,7,39,53,2,"caceres"
10061,"ceclavin",140,5,28,50,4,30,23,12,7,36,80,5,"caceres"
10062,"cedillo",30,2,5,11,1,1,10,10,5,2,12,1,"caceres"
10063,"cerezo",12,1,0,1,1,5,4,0,1,0,11,NA,"caceres"
10064,"cilleros",123,15,15,28,3,40,22,13,9,10,86,5,"caceres"
10065,"collado de la vera",21,NA,5,6,0,7,3,0,1,3,17,NA,"caceres"
10066,"conquista de la sierra",26,1,3,9,2,3,8,2,1,1,21,1,"caceres"
10067,"coria",1410,69,239,305,58,350,389,108,75,210,934,83,"caceres"
10068,"cuacos de yuste",79,3,12,14,7,18,25,8,8,3,58,2,"caceres"
10069,"cumbre, la",50,4,9,10,3,7,17,2,5,8,33,2,"caceres"
10070,"deleitosa",47,1,6,9,2,14,15,3,2,3,38,1,"caceres"
10071,"descargamaria",8,NA,0,4,NA,1,3,2,NA,2,4,NA,"caceres"
10072,"eljas",68,2,8,28,5,12,13,5,2,17,43,1,"caceres"
10073,"escurial",103,6,13,22,9,22,31,17,15,13,55,3,"caceres"
10075,"fresnedoso de ibor",27,1,4,8,2,5,7,0,2,4,21,0,"caceres"
10076,"galisteo",99,8,16,15,5,21,34,7,5,12,71,4,"caceres"
10077,"garciaz",80,3,10,18,8,13,28,15,1,7,51,6,"caceres"
10078,"garganta, la",28,1,3,7,1,1,15,0,4,2,20,2,"caceres"
10079,"garganta la olla",65,3,13,19,1,17,12,18,6,3,36,2,"caceres"
10080,"gargantilla",30,1,3,10,1,5,10,7,0,2,21,NA,"caceres"
10081,"garguera",14,1,2,4,NA,3,4,3,1,2,8,NA,"caceres"
10082,"garrovillas de alconectar",268,16,44,69,12,49,78,8,19,37,195,9,"caceres"
10083,"garvin",14,0,4,2,NA,4,4,4,NA,1,9,NA,"caceres"
10084,"gata",109,7,14,30,6,26,26,10,7,8,77,7,"caceres"
10085,"gordo, el",46,3,6,11,2,12,12,1,5,4,36,NA,"caceres"
10086,"granja, la",22,1,2,5,3,6,5,2,0,4,15,1,"caceres"
10087,"guadalupe",163,5,30,41,6,38,43,11,7,9,133,3,"caceres"
10088,"guijo de coria",17,0,1,4,0,7,5,2,1,1,13,NA,"caceres"
10089,"guijo de galisteo",146,15,18,37,13,40,23,26,6,15,95,4,"caceres"
10090,"guijo de granadilla",49,3,11,18,0,7,10,3,4,4,37,1,"caceres"
10091,"guijo de santa barbara",32,1,6,7,NA,8,10,1,1,13,17,NA,"caceres"
10092,"herguijuela",34,2,3,9,1,9,10,2,4,2,26,0,"caceres"
10093,"hernan-perez",46,1,11,14,1,10,9,6,2,2,33,3,"caceres"
10094,"herrera de alcantara",10,1,1,1,NA,5,2,0,0,0,10,NA,"caceres"
10095,"herreruela",29,3,3,6,2,3,12,3,10,4,10,2,"caceres"
10096,"hervas",400,13,53,92,17,87,138,14,27,23,318,18,"caceres"
10097,"higuera",7,1,1,3,1,NA,1,1,2,NA,4,0,"caceres"
10098,"hinojal",35,5,2,8,3,8,9,2,2,1,27,3,"caceres"
10099,"holguera",39,3,10,8,2,10,6,11,0,4,23,1,"caceres"
10100,"hoyos",121,9,12,29,5,30,36,8,4,11,93,5,"caceres"
10101,"huelaga",38,3,8,6,3,9,9,6,0,2,24,6,"caceres"
10102,"ibahernando",60,4,12,8,8,14,14,2,2,3,50,3,"caceres"
10103,"jaraicejo",50,1,5,15,2,10,17,3,5,7,34,1,"caceres"
10104,"jaraiz de la vera",525,39,78,126,31,127,124,108,67,34,295,21,"caceres"
10105,"jarandilla de la vera",208,14,30,52,11,47,54,14,8,12,165,9,"caceres"
10106,"jarilla",11,NA,2,2,NA,3,4,0,0,NA,11,NA,"caceres"
10107,"jerte",104,6,15,25,9,30,19,37,2,4,59,2,"caceres"
10108,"ladrillar",10,NA,2,4,NA,2,2,1,NA,2,7,NA,"caceres"
10109,"logrosan",123,5,16,16,7,41,38,11,4,6,99,3,"caceres"
10110,"losar de la vera",182,13,29,46,6,42,46,34,14,3,122,9,"caceres"
10111,"madrigal de la vera",160,5,24,53,6,32,40,12,30,29,87,2,"caceres"
10112,"madrigalejo",161,8,15,37,8,31,62,34,9,10,101,7,"caceres"
10113,"madronera",335,13,52,96,9,75,90,35,7,58,221,14,"caceres"
10114,"majadas",103,4,12,23,9,38,17,29,15,11,41,7,"caceres"
10115,"malpartida de caceres",374,9,57,88,19,86,115,4,21,22,312,15,"caceres"
10116,"malpartida de plasencia",448,22,70,71,25,129,131,27,149,37,217,18,"caceres"
10117,"marchagaz",21,4,3,5,1,5,3,7,3,6,5,NA,"caceres"
10118,"mata de alcantara",11,0,1,2,NA,5,3,0,NA,1,10,0,"caceres"
10119,"membrio",48,1,3,1,1,23,19,2,2,2,42,0,"caceres"
10120,"mesas de ibor",9,NA,2,2,NA,1,4,2,NA,2,5,NA,"caceres"
10121,"miajadas",977,67,153,162,69,244,282,120,162,63,567,65,"caceres"
10122,"millanes",28,3,5,9,2,1,8,NA,2,9,17,0,"caceres"
10123,"mirabel",66,7,10,26,1,12,10,4,9,10,43,NA,"caceres"
10124,"mohedas de granadilla",74,7,5,30,4,16,12,13,2,14,43,2,"caceres"
10125,"monroy",80,5,7,17,3,26,22,4,2,8,65,1,"caceres"
10126,"montanchez",146,4,21,46,4,29,42,10,11,13,106,6,"caceres"
10127,"montehermoso",564,49,93,124,28,163,107,71,23,60,372,38,"caceres"
10128,"moraleja",720,48,101,169,34,190,178,49,68,93,487,23,"caceres"
10129,"morcillo",42,2,5,11,2,11,11,6,1,5,28,2,"caceres"
10130,"navaconcejo",136,3,25,18,10,45,35,35,4,11,84,2,"caceres"
10131,"navalmoral de la mata",1906,107,322,325,110,552,490,220,214,153,1077,242,"caceres"
10132,"navalvillar de ibor",37,0,2,14,3,8,10,11,2,5,19,0,"caceres"
10133,"navas del madrono",179,12,17,32,14,36,68,5,6,27,132,9,"caceres"
10134,"navezuelas",36,2,8,8,2,11,5,7,NA,7,21,1,"caceres"
10135,"nunomoral",114,1,13,46,3,28,23,12,3,59,40,NA,"caceres"
10136,"oliva de plasencia",25,1,1,9,1,8,5,1,8,6,9,1,"caceres"
10137,"palomero",19,2,3,2,NA,4,8,2,0,4,11,2,"caceres"
10138,"pasaron de la vera",63,2,10,18,3,19,11,5,3,5,49,1,"caceres"
10139,"pedroso de acim",11,2,1,6,NA,0,2,1,1,1,7,1,"caceres"
10140,"peraleda de la mata",95,6,12,33,3,20,21,6,8,10,67,4,"caceres"
10141,"peraleda de san roman",20,NA,4,5,1,1,9,1,1,11,5,2,"caceres"
10142,"perales del puerto",105,9,20,23,6,28,19,4,4,11,78,8,"caceres"
10143,"pescueza",5,NA,2,1,NA,0,2,1,NA,NA,4,NA,"caceres"
10144,"pesga, la",88,4,19,22,4,20,19,5,2,15,66,NA,"caceres"
10145,"piedras albas",17,0,1,1,3,5,7,1,NA,0,14,2,"caceres"
10146,"pinofranqueado",137,8,23,21,3,50,32,22,3,18,91,3,"caceres"
10147,"piornal",69,6,9,9,4,27,14,11,1,5,45,7,"caceres"
10148,"plasencia",4371,224,693,901,218,1147,1188,210,317,344,3098,402,"caceres"
10149,"plasenzuela",53,4,5,15,2,10,17,3,1,7,41,1,"caceres"
10150,"portaje",28,1,6,9,4,5,3,1,1,2,22,2,"caceres"
10151,"portezuelo",28,3,5,2,2,9,7,6,NA,12,10,NA,"caceres"
10152,"pozuelo de zarzon",42,3,7,8,1,14,9,3,6,2,27,4,"caceres"
10905,"pueblonuevo de miramontes",42,NA,9,12,3,9,9,12,4,9,15,2,"caceres"
10153,"puerto de santa cruz",24,2,4,10,1,3,4,3,1,1,19,0,"caceres"
10154,"rebollar",16,0,3,3,1,5,4,5,NA,2,9,NA,"caceres"
10155,"riolobos",95,3,17,21,6,25,23,21,18,13,41,2,"caceres"
10156,"robledillo de gata",6,2,0,0,NA,4,NA,0,NA,NA,6,NA,"caceres"
10157,"robledillo de la vera",14,2,NA,6,0,2,4,0,NA,NA,14,NA,"caceres"
10158,"robledillo de trujillo",24,1,5,9,1,6,2,1,NA,2,21,0,"caceres"
10159,"robledollano",23,1,4,6,1,8,3,2,0,3,18,0,"caceres"
10160,"romangordo",14,1,3,3,1,3,3,NA,1,1,11,1,"caceres"
10901,"rosalejo",138,6,24,23,16,37,32,39,8,13,65,13,"caceres"
10161,"ruanes",6,NA,0,3,1,NA,2,0,0,NA,6,0,"caceres"
10162,"salorino",49,3,3,10,1,17,15,8,2,4,34,1,"caceres"
10163,"salvatierra de santiago",28,3,2,12,3,2,6,5,8,0,12,3,"caceres"
10164,"san martin de trevejo",54,6,4,15,1,9,19,1,8,7,35,3,"caceres"
10165,"santa ana",22,NA,5,7,1,6,3,2,NA,0,20,NA,"caceres"
10166,"santa cruz de la sierra",34,2,3,10,1,5,13,2,1,4,25,2,"caceres"
10167,"santa cruz de paniagua",20,1,6,5,NA,5,3,7,1,0,12,NA,"caceres"
10168,"santa marta de magasca",18,NA,2,5,3,3,5,3,NA,0,14,1,"caceres"
10169,"santiago de alcantara",33,2,3,11,NA,6,11,6,0,13,14,NA,"caceres"
10170,"santiago del campo",14,3,3,5,0,1,2,0,NA,5,9,NA,"caceres"
10171,"santibanez el alto",31,1,6,12,1,5,6,10,0,2,19,0,"caceres"
10172,"santibanez el bajo",72,4,8,18,5,17,20,5,5,8,53,1,"caceres"
10173,"saucedilla",144,18,23,12,18,41,32,12,7,12,106,7,"caceres"
10174,"segura de toro",25,1,5,6,2,6,5,NA,0,1,23,1,"caceres"
10175,"serradilla",178,12,21,34,8,47,56,52,4,20,98,4,"caceres"
10176,"serrejon",58,5,9,9,5,12,18,7,4,5,41,1,"caceres"
10177,"sierra de fuentes",225,15,31,47,7,53,72,5,9,22,175,14,"caceres"
10178,"talavan",63,5,11,12,2,17,16,3,4,4,51,1,"caceres"
